hcss-691a0ca9a4a779af785e74664b86180a,"Making cities in conﬂict areas more resilient",,2018-05-25,f,"The Hague Centre for Strategic Studies",Netherlands,"think tank",,"Climate resilience|Economic development|Urban resilience|Sustainability|Low-carbon economy|Iraq|Economics|Ecology|Climate change adaptation|Security|Climate change|Human activities|Nigeria|Hyperlink|Consumer price index|Economy|Culture|War|Maiduguri|Mali|Data analysis|Economic growth|System|Human overpopulation|Boko Haram|Human|Leadership|Failed state|Policy|Globalization|Research|Infrastructure|Learning"
healthfoundation-09c29485cda5a722f6532db264828d3c,"Involving patients in improving safety","The Health Foundation is an independent charity committed to bringing about better health and health care for people in the UK. Find out more about us.",2013-01-01,f,"The Health Foundation",UK,"think tank",,"Patient|Medicine|Physician|Medical diagnosis|Primary care|Risk|Hygiene|Health professional|Patient participation|Behavior|Hand washing|Nursing|Hospital|Medical error|Caregiver|Simulation|Research|Health care|Adverse effect|Shared decision-making in medicine|Patient safety|Health sciences|Human activities|Medication|Disease|Safety|Simulated patient|Medical record|Health|Preventive healthcare|Emergency department|Causality|Self-care|Clinic|Motivation|Education|Childbirth|Health system|Evaluation|Safety culture|Attitude (psychology)|Therapy|Health economics|Focus group|Chronic obstructive pulmonary disease|Systematic review|Thought|Surgery|Attention|Quality"
healthfoundation-2eeee45b124be281bc51c0b08c0d92de,"Person-centred care: from ideas to action","This report seeks to bring together the",2014-10-01,f,"The Health Foundation",UK,"think tank",,"Empowerment|Self-care|Patient participation|Health|Self-efficacy|Evidence-based medicine|National Health Service|Autonomy|Health care|Decision-making|Person-centred planning|Adherence (medicine)|Education|Behavior|Shared decision-making in medicine|Clinical commissioning group|General Medical Council|Patient|Caregiver|Randomized controlled trial|General practitioner|Psychological concepts|Psychology|Human activities|Culture|Cognition|Motivation|Problem solving|Attention|Expert|Research|Concept|Social cognitive theory|Goal|Emergence|Socialism|Health sciences|Health system|Learning|Policy|Medicine|Health policy|Disease|Cognitive science|Leadership|NHS England|Sustainability|Mental health|Social work|Design|Therapy|Physician|Nursing|Risk|Disability|Family|Behavior modification|Consensus decision-making|Management|Systematic review|Curriculum|Medical guideline|Goal setting|Care Quality Commission|Health literacy|Monitor (NHS)|Metaphysics of mind|Behavioural sciences"
healthfoundation-3e023f6ae6a67252236e12448079c1c1,"A new deal for health? The links between economic infrastructure and health and wellbeing","Last week a job was advertised that could have the greatest impact on population health for the next 50 years. No, you didn’t miss anything; Sally Davies’ job isn’t up for grabs, nor Duncan Selbie’s or Bruce Keogh’s. The job I am talking about is the Chair of the National Infrastructure Commission. The Commission provides the government with impartial, expert advice on all aspects of economic infrastructure: energy, transport, water and sewage, waste, flood defences and digital communications. It will be looking at the key drivers of change, taking a long-term view of up to 30 years. As the job specification acknowledges, high quality infrastructure not only has economic value but also enhances quality of life. The opportunity to put improvements in quality of life (which, for the vast majority of us, means our health and wellbeing) at the centre of decisions about our infrastructure strategy gives this role huge potential. In the 1930s, the US embarked on a national infrastructure programme, Roo...",2016-11-11,f,"The Health Foundation",UK,"think tank",,"Health|Economy|Human activities|Policy|Active mobility|Transport|Infrastructure|Politics|Air pollution|Public health|Cycling|Disease|Life expectancy|National Infrastructure Commission"
healthfoundation-3f39b025305c200d4c2c8175638a6952,"Improving the nation’s health","The Health Foundation is an independent charity committed to bringing about better health and health care for people in the UK. Find out more about us.",2020-11-30,f,"The Health Foundation",UK,"think tank",,"Health|Health care|Health equity|Economic inequality|Behavior|Economic growth|Leadership|Office for Budget Responsibility|Market failure|Centers for Disease Control and Prevention|Social inequality|Risk|Market (economics)|Preventive healthcare|Poverty|Life expectancy|Tax|Health system|National Health Service|Public health|Health sciences|Medicine|Human activities|Disease|Population health|Health in All Policies|Public Health England|NHS England|Research|Evidence-based medicine|Public sphere|Emergency management|Obesity|Psychological resilience|Health economics|Department of Health and Social Care|Health and Social Care Act 2012|Economics|Coronavirus disease 2019|COVID-19 pandemic|Health policy|National Institute for Health and Care Excellence|Society|Economy|Policy"
healthfoundation-4939acb4f9d07ec3b18f892df2719beb,"Person-centred care: from ideas to action","The Health Foundation is an independent charity committed to bringing about better health and health care for people in the UK. Find out more about us.",2014-10-01,f,"The Health Foundation",UK,"think tank",,"Human activities|Shared decision-making in medicine|Self-care|Patient participation|Health|Self-efficacy|Evidence-based medicine|National Health Service|Autonomy|Health care|Decision-making|Person-centred planning|Adherence (medicine)|Education|Behavior|Empowerment|Clinical commissioning group|General Medical Council|Patient|Caregiver|Randomized controlled trial|General practitioner|Psychological concepts|Psychology|Problem solving|Attention|Concept|Social cognitive theory|Goal|Culture|Research|Emergence|Socialism|Health sciences|Health system|Learning|Policy|Medicine|Health policy|Disease|Cognitive science|Cognition|Sustainability|Mental health|Social work|Design|Therapy|Expert|Physician|Nursing|Risk|Disability|Motivation|Family|Consensus decision-making|Management|Systematic review|Curriculum|Goal setting|NHS England|Health literacy|Metaphysics of mind|Behavioural sciences"
healthfoundation-53a3bb3089876c759615b71f01802f01,"Creating healthy lives","The Health Foundation is an independent charity committed to bringing about better health and health care for people in the UK. Find out more about us.",2019-09-10,f,"The Health Foundation",UK,"think tank",,"Community|Health|Health equity|Economic inequality|Life expectancy|Austerity|Human activities|Economy|Culture|Public sphere|Poverty|National Health Service|Tax|Welfare|Sustainability|Social inequality|United Kingdom government austerity programme|Healthcare in Greater Manchester|Public health|Well-being|Employment|Homelessness|Government spending|Disease|Obesity|Substance abuse|Quality-adjusted life year|Gross domestic product|Economic growth|Mental disorder|Behavior|Occupational safety and health|Population health|Politics|Health Foundation|Cancer|Disability|Quality of life|Economics|Risk|Household income in the United States|Health care|Investment|Food|Social work|Productivity|Social security|Society|Unemployment|National Institute for Health and Care Excellence|Government|Decision-making|Smoking|Social capital|Health in All Policies|United Kingdom|Wales|Education|Smoking ban|Infrastructure|Youth|Ageing|Healthy diet|Sure Start"
healthfoundation-69efd037b73d133e7b65373761ee1f7e,"Constructive comfort: accelerating change in the NHS","The Health Foundation is an independent charity committed to bringing about better health and health care for people in the UK. Find out more about us.",2015-02-01,f,"The Health Foundation",UK,"think tank",,"Monitor (NHS)|Human activities|Quality management|Attention|Communication|Risk|Innovation|Care Quality Commission|Design|National Institute for Health and Care Excellence|Governance|Sustainability|Analytics|Department of Health and Social Care|National Health Service (England)|Motivation|Health|Health care|Management|Leadership|National Health Service|Nottingham University Hospitals NHS Trust|Problem solving|Poole Hospital|NHS England|Hospital|Five Year Forward View|Change management|Culture|Organization|System|Patient|Health system|Emergency department|Expert|Project management|Cognition|Lean manufacturing|Patient safety organization|Cognitive science|Learning|Resource|NHS foundation trust|Policy|Organizational culture|Psychological concepts|Reliability engineering|Nursing|Science|Patient safety"
healthfoundation-72196837744dc67eead813b1793e3128,"Untapped potential: Investing in health and care data analytics","The Health Foundation is an independent charity committed to bringing about better health and health care for people in the UK. Find out more about us.",2019-05-09,f,"The Health Foundation",UK,"think tank",,"Leadership|Intelligence analysis|Analytics|National Health Service|Health|Data analysis|Health care|Stroke|Mental health|Innovation|Risk|Evaluation|Decision-making|Competence (human resources)|Information|Open-source software|Community health|Technology|Hospital|Patient|Emergency department|Software|Health system|System|Analysis|Big data|Simulation|Research|Sustainability|Mobile app|Forecasting|Electronic health record|Primary care|NHS England|Artificial intelligence|Data|Human activities|Frailty syndrome|General practice|Expert|Organization|Software framework|Population health|Community|Health Foundation|Evidence-based medicine|Program evaluation|Data science|Cognition|Cognitive science|Medical record|Myocardial infarction|Public health|Anticoagulant|Heart|Statin|Governance|Assumption"
healthfoundation-8dcba06a5f47986dceecab0c2bc431ca,"Can patients be teachers?","The Health Foundation is an independent charity committed to bringing about better health and health care for people in the UK. Find out more about us.",2011-10-01,f,"The Health Foundation",UK,"think tank",,"Education|Culture|Human activities|Simulation|Social work|University|Residency (medicine)|Physician|Mentorship|Violence|Community|Problem-based learning|Rheumatology|Disability|Systematic review|Disease|Simulated patient|Expert|Test (assessment)|Research|Domestic violence|Objective structured clinical examination|Medical education|Evaluation|Health professional|Patient|Program evaluation|Learning|Mental disorder|Physical examination|Health|Medicine|Caregiver|Curriculum|Nursing|Health care|Teacher|Medical school|Health sciences|Behavior modification|Case study|Community of practice|Academic degree|Evidence-based medicine|Hospital|Pediatric nursing|National Health Service|Psychology|Arthritis|Patient safety|Educational assessment|Qualitative research|Family|Patient participation|Psychiatry|Storytelling|Family medicine|University of British Columbia|Student|Risk|Postgraduate education|Warwick Medical School|History|Intellectual disability|School|Situated learning|Chronic condition|Volunteering|Psychological concepts|Informed consent|Attitude (psychology)|Training|Uniformed Services University of the Health Sciences|Empathy|Interdisciplinarity|Cognition|Nurse practitioner"
healthfoundation-902243c361fdc6bb82d23d056b690748,"Measuring patient experience","The Health Foundation is an independent charity committed to bringing about better health and health care for people in the UK. Find out more about us.",2013-06-01,f,"The Health Foundation",UK,"think tank",,"Qualitative research|Survey methodology|Patient|Research|Health care quality|Health care|Caregiver|National Institute for Health and Care Excellence|National Health Service|Hospital|Focus group|Patient participation|Health|Human activities|Transitional care|Clinical governance|Health sciences|Medicine|General practitioner|NHS Constitution for England|Health professional|Questionnaire|Evidence-based medicine|Patient safety|Information|Primary care|Quantitative research|Nursing|Cognition|Time|Health system|Photovoice|Validity (statistics)|Question|Experience|Interview|Medical record|Systematic review|Social media|Mail|Culture"
healthfoundation-c068a6a5b9d1d14b5c32760e4e69cfec,"Cross sector working to support large-scale change","The Health Foundation is an independent charity committed to bringing about better health and health care for people in the UK. Find out more about us.",2012-08-01,f,"The Health Foundation",UK,"think tank",,"Culture|Health care|Research|Leadership|Health|General practitioner|Hospital|Nursing|Organizational culture|Education|Social work|Risk|Patient|Change management|Primary care|Evaluation|Organization|Community health|Goal|Preventive healthcare|Health care quality|Human activities|Attitude (psychology)|Innovation|Caregiver|National Health Service|Communication|Mental disorder|Attention|Employment|Collaboration|Psychology|Accountability|Case study|Interdisciplinarity|MEDLINE|Community|Randomized controlled trial|Infrastructure|Homelessness|System|Disability|Social exclusion|Substance abuse|Health system|Learning|Governance|Strategic management|Physical therapy|School|Information|Information technology|Health sciences|Public health|Motivation|Welfare|Violence|Problem-based learning|Social network"
healthfoundation-d59ede7efc4058e6a59ef739e02858b7,"Revision of professional roles and quality improvement","The Health Foundation is an independent charity committed to bringing about better health and health care for people in the UK. Find out more about us.",2010-02-01,f,"The Health Foundation",UK,"think tank",,"Medicine|Health care|Health professional|Nursing|Pharmacy|Health care quality|Systematic review|Patient|Physical therapy|Pharmacist|Radiographer|Primary care|Nurse practitioner|Physician|Hospital|Adherence (medicine)|Health sciences|Human activities|Health|Paramedic|Clinic|Cost-effectiveness analysis|Evidence-based medicine|Medication|Allied health professions|General practitioner|Medical specialties|Medical prescription|Prescription drug|Emergency medical services|Glycated hemoglobin|Clinical medicine|Physical examination|Advanced practice registered nurse|Specialty (medicine)|Hospital readmission|Physician assistant|Emergency department|Research|Medical diagnosis|Meta-analysis|Health system"
healthfoundation-f44d7b07dd1d8e7eff948b95d1ba7629,"Shaping the food environment","How well are we tackling obesity and diet-related ill health in England, compared with best practice elsewhere? What would an end-of-term report on government food and health policies in England be saying today? ‘Good in places, but lacking a coherent approach’, might be the assessment based on a valuable new 'report card' of food policies from the Food Foundation. Poor diet is now the leading cause of preventable disease in England (just ahead of tobacco) and there are clear warning signals that the crisis in our national diet continues to worsen. Child obesity rates rose again this year and the number of people in the UK suffering from diabetes – strongly associated with obesity – is now over four million (projected to rise to five million by 2025). In recent decades, the nutritional quality of our diets has degraded. Major changes in the food environment – towards heavily marketed, processed convenience food and snacks – mean we now eat far more foods high in fat, sugar and salt and low in f...",2016-12-08,f,"The Health Foundation",UK,"think tank",,"Human activities|Food|Obesity|Health|Poverty|Childhood obesity|Diet (nutrition)|Food and drink|Dietary Guidelines for Americans|Diabetes|Healthy diet|Sustainability|Policy|Inflation|Risk|Nutrition|Economy|Food policy|Cardiovascular disease|Advertising to children|Dietary fiber|Public health"
healthnz-3c71814454678422cbe8b9e16b503637,"New Zealand Autism Spectrum Disorder Guideline","The NZ Autism Spectrum Disorder Guideline provides evidence-based information for health, disability and education professionals and social service agencies who provide services for people with ASD, their families and whanau. It includes information about good practice that is evidenced-based and aims to improve the health, educational and social outcomes for people with ASD.",2016-08-11,f,"New Zealand Ministry of Health","New Zealand",government,,"Behavioural sciences|Pervasive developmental disorder|Autism|Asperger syndrome|Evidence-based medicine|DSM-5|Health|Psychology|Psychological concepts|Cognition|Medicine|Clinical psychology|Autism spectrum|Abnormal psychology|Neuroscience|Applied psychology|Medical diagnosis|Psychiatric diagnosis|Disability|Psychiatry|Psychiatry-related fields|Mental health|Mental disorder|Human activities|Health care|Culture|Medical specialties|Diagnostic and Statistical Manual of Mental Disorders|Spectrum disorder|Mental and behavioural disorders|Social constructionism|Education|Child development|Special education|Developmental disorder|Attention deficit hyperactivity disorder|Pervasive developmental disorder not otherwise specified|Genetic disorder|Clinical medicine|Behavior modification"
healthnz-47198325091100848d50bb4b8cd7454f,"Measuring the Burden of Gambling Harm in New Zealand","The aim of this study was to systematically investigate gambling-related harm in New Zealand, and assess the aggregate ‘Burden of Harm’ caused by gambling with reference to different levels of problem gambling, and other comparable conditions. This improved understanding of the quality and quantity of harm will help to better target efforts to prevent or reduce the potential negative consequences of problematic gambling.",2018-03-14,f,"New Zealand Ministry of Health","New Zealand",government,,"Psychology|Mental disorder|Child neglect|Risk|Poverty|Family|Grief|Gambling|Public health|Child abuse|Substance abuse|Alcoholism|Behavior|Major depressive disorder|Māori people|Research|Social stigma|Violence|Problem gambling|Behavioural sciences|Psychological concepts|Quality of life|Health|Psychiatric assessment|Psychiatric diagnosis|Neuroscience|Psychiatry-related fields|Psychopathology|Clinical medicine|Medical diagnosis|Clinical psychology|Cognition|Abnormal psychology|Mental health|Mental and behavioural disorders|Psychiatry|Social issues|Medical specialties|Medicine|Positive psychology|Shame|Harm reduction|Social capital|Culture|Crime|Applied psychology|Social group|Psychiatric diseases and disorders|Human diseases and disorders|Community|Emotion|Disease|Affect (psychology)|Tobacco smoking|Employment|Health promotion|Social constructionism|Action (philosophy)|Youth|Lotto New Zealand|Prison|Sibling|Suicide|New Zealand|Disability"
healthnz-6e3183fe39c5ade47922488ab26329f7,"Health and Independence Report 2018","The Health and Independence Report is the Director-General of Health’s annual report on the state of public health in New Zealand. The 2018 report presents an overview of the health and wellbeing of New Zealanders drawing on a range of sources.",2019-12-13,f,"New Zealand Ministry of Health","New Zealand",government,,"Electronic cigarette|Dentistry|Syphilis|Cardiovascular disease|Loneliness|New Zealand|Substance dependence|Sustainable Development Goals|Psychologist|Mental disorder|Anxiety disorder|Diabetes|Chronic obstructive pulmonary disease|Child poverty|Abuse|Mental distress|Māori people|Hepatitis|Poverty|Disability|Respiratory disease|Health professional|Cancer|Hepatitis C|Attention deficit hyperactivity disorder|Domestic violence|Stroke|Disability-adjusted life year|Depression (mood)|Obesity|Tobacco smoking|Health|Non-communicable disease|Violence|Disease|Chronic condition|Disease burden|Particulates|Air pollution|Alcoholism|Medicine|Medical specialties|Health sciences|Public health|Clinical medicine|Statistics New Zealand|Infection|Long-term effects of alcohol consumption|Multiculturalism|Well-being|Cannabis (drug)|Health care|Health equity|Asthma|Measles|Screen time|Tooth decay|Substance abuse|Major depressive disorder|Smoking cessation|Nursing|Dieting|Child|Mortality rate|Periodontal disease|Drinking water|Auckland|New Zealanders|Life expectancy|Synthetic cannabinoids|Healthy diet|Victimisation|Chlamydia|Screening (medicine)|Epidemiology|Racism|Water fluoridation|Diseases and disorders|Risk|Food security|Pharmacist|Preventive healthcare|Household|Behavior"
healthnz-bcba10ca6f53896f8d64f88e8a1772ad,"Self-management Support for People with Long-term Conditions","This document supports people to manage their long-term conditions, and includes definitions of long-term conditions as well as links to examples of current work.",2016-02-17,f,"New Zealand Ministry of Health","New Zealand",government,,"Self-care|Health care|Health literacy|Diabetes mellitus|Health equity|Health|Chronic condition|Diabetes mellitus type 2|Evidence-based medicine|Disease|Medicine|Health sciences|Literacy|Health economics|Prediabetes|Health professional|Mental health|Human activities|Non-communicable disease|Behavior|Adherence (medicine)|Education|Medical specialties|General practitioner|Decision-making|Psychological concepts|Motivation|Goal|Glycated hemoglobin|Caregiver|Health system|Research|Nursing"
healthnz-e1235ce2b39e69fcbc7fa6466b7b5a50,"It Takes a Team...","This report outlines the state of the current gynaecological cancer services and the options for improvement.",2011-07-25,f,"New Zealand Ministry of Health","New Zealand",government,,"Health care|Gynaecology|Palliative care|Ovarian cancer|Cancer|Pathology|Radiation oncologist|Cervical cancer|Endometrial cancer|Nursing|Radiology|Radiation therapy|Evidence-based medicine|Cost-effectiveness analysis|Specialty (medicine)|Metastasis|Surgery|Cancer staging|Hospital|Māori people|Quality-adjusted life year|Health|Health sciences|Medicine|Medical specialties|Clinical medicine|Counties Manukau Rugby Football Union|Adjuvant therapy|End-of-life care|National Health Service|General practitioner|Comorbidity|Confidence interval|Clinical trial|Patient|Neoplasms|Medical guideline|Royal Australian and New Zealand College of Obstetricians and Gynaecologists|Chemotherapy|Goal|Primary care|Screening (medicine)|Obesity|Childbirth|Treatment of cancer|Medical imaging|New Zealand|Disease|Chronic condition|Employment"
healthnz-e2aac76f714823fce69a118e10563647,"New Zealand Autism Spectrum Disorder Guideline’s supplementary paper on the effectiveness of physical activity interventions for young people on the autism spectrum","The review considers the effectiveness of physical activity interventions which are aimed at improving social, cognitive and/or behavioural functioning for people on the autism spectrum. Physical activity interventions are activities that require physical movement and effort that can be conducted in groups or individually.",2021-10-13,f,"New Zealand Ministry of Health","New Zealand",government,,"Pervasive developmental disorder|Human activities|Cognition|Medicine|Health sciences|Health|Autism|Systematic review|Asperger syndrome|Autism spectrum|Randomized controlled trial|Cohort study|Medical specialties|Psychology|Health care|Psychological concepts|Clinical medicine|Exercise|Behavioural sciences"
heartlandinstitute-cdbfb7ff61fe759c9db42b1ddc29876a,"Climate Change Reconsidered II: Physical Science","The Nongovernmental International Panel on Climate Change (NIPCC) released a major new report on climate change science produced by an international team of 40 scientists at a press conference on Sept. 17, 2013, at the James R.",2013-09-17,f,"Heartland Institute",USA,"think tank",,"General circulation model|Global warming|Intergovernmental Panel on Climate Change|Atmosphere of Earth|Climate sensitivity|Climate|Greenhouse effect|Fred Singer|Climate change|Troposphere|Carbon dioxide|El Niño–Southern Oscillation|Weather|Convection|Numerical weather prediction|Greenhouse gas|Greenland ice sheet|Earth|Cloud|Water vapor|Climatology|Physical geography|Earth sciences|Meteorology|Oceanography|Applied and interdisciplinary physics|Nature|Atmospheric sciences|Physical sciences|Infrared|Environmental science|Glacier|Weather forecasting|Scientific method|Sea surface temperature|IPCC Fourth Assessment Report|Atmospheric instability|Radiative forcing|Radiation|Atmospheric circulation|Heat|Climate model|Antarctica|Nongovernmental International Panel on Climate Change (NIPCC)|Heat transfer|Little Ice Age|Precipitation|Ocean|Sea level|Chaos theory|Sky|Statistical model|Simulation"
henryjackson-3503aa022bd95232c533da512dc4d79d,"Out of the shadows: conspiracy thinking on immigration",,2018-12-04,f,"Henry Jackson Society",UK,"think tank",,"Immigration|Conspiracy theory|White genocide conspiracy theory|Illegal immigration|Populism|Asylum seeker|Belief|Social media|Mass media|United States|United Kingdom|Barack Obama citizenship conspiracy theories|Theory|Democracy|Multiculturalism|Birth rate|Polarization (politics)|Thought|Race (human categorization)|European Union|Opposition to immigration|World view|UK Independence Party|White people|European migrant crisis|Climate change denial|Attitude (psychology)|Border control|Antisemitism|Politics|Human activities|Culture|Public sphere|Liberalism|Research|Republican Party (United States)|George Soros|Statistics|Deportation|Violence|Alt-right|Prejudice|Stephan Lewandowsky|Psychology|Ethnic group|Public opinion|Identity (social science)|Brexit|Perception|Risk|Voting behavior|Social institutions|United Kingdom European Union membership referendum, 2016|Citizenship|Narrative|Racism|Misinformation|Politics of the United States|Information|News|Policy|Reinforcement|Germany|Sweden|Social exclusion|Political party|Bias|Social issues|Asylum in Germany|Crime|Sustainability|Western world|Terrorism|Refugee|Government|Debate|Salience (language)|Labour Party (UK)|Right-wing politics|Rhetoric|Truth|Economics|Motivation|Conservative Party (UK)"
hepi-137d52aabe73a6e6da53f013d6936946,"The Positive and Mindful University - HEPI","In this HEPI Occasional Paper, Sir Anthony Seldon and Dr Alan Martin explore the concept of a ‘positive university’ by looking at the approaches used by positive psychology and mindfulness. With increasing concern about the health of students and staff, this report considers the importance of a proactive approach to mental wellbeing. Exploring best practice from the United States, Australia and Mexico, as well as celebrating the work already being done in UK higher education institutions, the pamphlet makes practical recommendations for students and staff as well as highlighting ways to improve students’ transition between school and university.",2017-09-21,f,"Higher Education Policy Institute",UK,"think tank",,"Positive psychology|Mindfulness|Education|Psychology|Health|Happiness|Teacher|Psychotherapy|Well-being|University|Jon Kabat-Zinn|Mental disorder|Flourishing|Mindfulness-based stress reduction|Substance abuse|Psychological resilience|Culture|Psychological concepts|Behavioural sciences|Human activities|Behavior modification|Cognitive science|Applied psychology|Clinical psychology|Martin Seligman|Problem solving|Neuroscience|Anxiety|Higher Education Academy|Cognition|Emergence|Mindset|Metaphysics of mind|Research|Learning|Tutor|Mindfulness-based cognitive therapy|Alcoholism|Leadership|Relaxation (psychology)|Emotion|Quality of life|Teaching Excellence Framework|Volunteering|David Cooperrider|Test (assessment)|Higher education|Thought|Attention|Goal"
hepi-5c82559666328077fbc2f6e5862eb30a,"The invisible problem? Improving students’ mental health - HEPI","Students are less happy and more anxious than the general population, including other young people, and a minority suffer from serious mental disorders. It is stressful to live away from home without access to past support networks, while learning in new ways, taking on large debts and facing an uncertain future. Many universities have effective support services in place but demand is outstripping supply. This report by an undergraduate student reveals the true state of students’ mental health and recommends better support, including: • letting students be registered with a GP at home and at university; • increasing funding for university counselling and support services; and • encouraging universities to adopt their own mental health action plans.",2016-09-22,f,"Higher Education Policy Institute",UK,"think tank",,"Mental disorder|General practitioner|Health|National Health Service|Major depressive disorder|Anxiety disorder|Disease|Five Year Forward View|Social media|Education|Alcoholism|Psychotherapy|Physician|Human activities|Behavioural sciences|Psychology|Psychological concepts|Culture|Clinical commissioning group|Volunteering|Psychological resilience|Health care|Anxiety|University|Disability-adjusted life year|Higher education|Risk|Stress (biology)|Adolescence|Eating disorder|Suicide|Test (assessment)|Peer pressure|Disease burden|Substance abuse"
hooverinstitution-f9a0f7195ff77c2c6a6ff71f40adbe6d,"Perceived FOMC: The Making of Hawks, Doves and Swingers","Economics Working Paper 18108",2019-04-14,f,"Hoover Institution",USA,"think tank",,"Federal Reserve|Federal Open Market Committee|Inflation|Central bank|Monetary policy|Economics|Janet Yellen|Macroeconomics|Inflation targeting|Great Depression|Milton Friedman|Human activities|Economy|Monetarism|Money supply|Unemployment|Business cycle|Money|Monetary economics|Republican Party (United States)|Financial crisis of 2007–2008|Interest|Finance|Keynesian economics|John Maynard Keynes|Democratic Party (United States)"
humanrightsdk-a5eed0134bcab03dfbdce662934659e6,"Towards gender-responsive implementation of extractive industries projects","For practitioners working in and with extractive industries on how a gender-responsive approach can be embedded in project planning and implementation",2019-09-21,f,"Danish Insitute for Human Rights",Denmark,"think tank",,"Sustainable Development Goals|Gender role|Entrepreneurship|Employment|Gender equality|Violence|Mining|Human trafficking|Social exclusion|Domestic violence|United Nations Guiding Principles on Business and Human Rights|Sustainability|Community|Discrimination|Negotiation|Empowerment|Research|Family|Risk|Leadership|Women's rights|Due diligence|Socially responsible investing|Gender inequality|Human rights|Violence against women|Woman|Sustainable development|Natural resource|Security|Intersectionality|Grievance (labour)|Land law|Gender|Women's empowerment|Business|Social issues|Culture|Economy|Human activities|Management|Education|Sexual harassment|Sexism|Rights|Non-governmental organization|Mergers and acquisitions|Decision-making|Prostitution|Health care|Women in the workforce|Victimology|United Nations|Capacity building|Artisanal mining|Security guard|Evaluation|Rio Tinto (corporation)|Politics|Governance|Welfare|Risk assessment|Saudi Arabia|Agriculture|Applied ethics|Health|Social responsibility|Information|Public sphere|Human|Waste|Poverty|Food security|Social institutions"
humanrightswatch-db76756f7e53ed3048ba1992d3de3db5,"Reparations for Survivors of Kenyaâs 2007-2008 Post-Election Sexual",,2016-02-15,f,"Human Rights Watch",USA,"think tank",,"Orange Democratic Movement|Post-exposure prophylaxis|Rape|Sexual violence|Violence|Reparations (transitional justice)|Uhuru Kenyatta|Abortion|Prosecutor|William Ruto|Abuse|HIV/AIDS|Social issues|Psychological trauma|Management of HIV/AIDS|Violence against women|Domestic violence|Justice|Health|Social institutions|Human activities|Law|Psychology|Sexual intercourse|Kenya|Politics|International Criminal Court|Party of National Unity (Kenya)|Public sphere|Applied ethics|Woman|Family|Culture|Sexual assault|Crime|Birth certificate|Aggression|Effects and aftermath of rape|Gang rape|Human rights|Social stigma|Government|Sexually transmitted infection|Behavioural sciences|Virtue|Reproductive rights|Vagina|Obstetric fistula|Misconduct|Ethical principles|Mental health|Ethics|Morality|Pregnancy"
iadb-27b804ab8ef7a84b8db9609993493801,"Integration and Trade Journal: Volume 22: No. 44: July, 2018: Planet Algorithm: Artificial Intelligence for a Predictive and Inclusive form of Integration in Latin America","Whether we know it or not, we are all living on a new planet: Planet Algorithm. This is a cyberphysical space in which billions of pieces of data are transported at hyperspeed and are analyzed by increasingly sophisticated artificial intelligence (AI) systems. These use algorithms to generate learning and self-learning processes that are making an exponential impact on industry, trade, services, and multiple aspects of our lives together. In this INTAL/IDB report, over 40 high-profile international experts analyze the risks and opportunities come with the use of intelligent machines in areas that have serious implications for Latin America’s productive profile and global role. These range from the possibility of predicting trade negotiation outcomes, commodity prices, and consumer trends to the development of algorithms for use in factories, personalized medicine, extended education, infrastructure prototyping, autonomous ecotransportation, precision agriculture, energy consumption, the legal system, and macroeconomic analysis. They also explore the ethical and equality-related challenges these transformations are posing. We are witnessing the rise of a technology that is becoming a new factor of production. Artificial intelligence, if guided by a thoughtful, up-to-date, humanist vision, could contribute to consolidating a predictive and inclusiveform of regional integration that benefits all Latin Americans.",1970-01-01,f,"Inter-American Development Bank",IGO,igo,"development bank","Artificial intelligence|Economic growth|Technology|Big data|Productivity|South America|Latin America|Intelligence|Legal person|Cloud computing|Artificial neural network|Software|Gross domestic product|Human activities|Economy|Self-driving car|Economics|Employment|Automation|Innovation|Strategic management|Deep learning|Risk|Graphics processing unit|World Trade Organization|Globalization|Computer vision|Sustainability|Negotiation|Tax|Unemployment|Labour economics|United States|Capital (economics)|Robot|Computer security|General Agreement on Tariffs and Trade|Trade|Decision-making|Data analysis|Economic inequality|Regional integration|Profit (economics)|Machine learning|Computer|Parallel computing|Market (economics)|Business|Collective intelligence|Education|Internet of things|TensorFlow|Research|China|Governance|Inter-American Development Bank|Consumption (economics)|Brazil|Stock market|Learning|Human|Open-source software|Colombia|Privacy|Homo sapiens|Culture|Factors of production|Peru|Retraining|Infrastructure|Transport|Analytics|Computer network|Independent contractor|Robotics|Ethics|Politics|Problem solving|Cognitive science|Internet|Welfare|Algorithm|System|Information|Earth|Chile|Information and communications technology|Science|Prediction"
